trade_date,stock_count
20160811,2673
20160812,2680
20160815,2677
20160816,2680
20160817,2684
20160818,2688
20160819,2688
20160822,2691
20160823,2692
20160824,2693
20160825,2684
20160826,2685
20160829,2678
20160830,2686
20160831,2685
20160901,2693
20160902,2691
20160905,2697
20160906,2697
20160907,2693
20160908,2695
20160909,2691
20160912,2684
20160913,2686
20160914,2681
20160919,2677
20160920,2686
20160921,2683
20160922,2684
20160923,2682
20160926,2686
20160927,2690
20160928,2698
20160929,2697
20160930,2703
20161010,2703
20161011,2703
20161012,2720
20161013,2719
20161014,2724
20161017,2727
20161018,2726
20161019,2726
20161020,2725
20161021,2729
20161024,2736
20161025,2742
20161026,2748
20161027,2748
20161028,2750
20161031,2751
20161101,2756
20161102,2751
20161103,2759
20161104,2762
20161107,2761
20161108,2760
20161109,2761
20161110,2761
20161111,2760
20161114,2759
20161115,2755
20161116,2757
20161117,2748
20161118,2749
20161121,2749
20161122,2756
20161123,2760
20161124,2762
20161125,2761
20161128,2759
20161129,2764
20161130,2773
20161201,2772
20161202,2776
20161205,2779
20161206,2784
20161207,2784
20161208,2788
20161209,2788
20161212,2786
20161213,2792
20161214,2800
20161215,2792
20161216,2792
20161219,2790
20161220,2799
20161221,2802
20161222,2799
20161223,2805
20161226,2811
20161227,2818
20161228,2821
20161229,2821
20161230,2833
20170103,2831
20170104,2839
20170105,2838
20170106,2844
20170109,2844
20170110,2848
20170111,2849
20170112,2855
20170113,2861
20170116,2855
20170117,2860
20170118,2865
20170119,2864
20170120,2875
20170123,2881
20170124,2884
20170125,2890
20170126,2892
20170203,2885
20170206,2886
20170207,2888
20170208,2895
20170209,2893
20170210,2894
20170213,2895
20170214,2896
20170215,2903
20170216,2902
20170217,2904
20170220,2887
20170221,2894
20170222,2895
20170223,2897
20170224,2897
20170227,2896
20170228,2896
20170301,2900
20170302,2904
20170303,2903
20170306,2905
20170307,2910
20170308,2909
20170309,2909
20170310,2915
20170313,2912
20170314,2915
20170315,2917
20170316,2915
20170317,2923
20170320,2915
20170321,2922
20170322,2923
20170323,2928
20170324,2934
20170327,2931
20170328,2933
20170329,2944
20170330,2946
20170331,2945
20170405,2942
20170406,2941
20170407,2945
20170410,2939
20170411,2934
20170412,2953
20170413,2944
20170414,2944
20170417,2961
20170418,2964
20170419,2969
20170420,2957
20170421,2961
20170424,2954
20170425,2962
20170426,2966
20170427,2965
20170428,2962
20170502,2947
20170503,2965
20170504,2963
20170505,2966
20170508,2965
20170509,2971
20170510,2968
20170511,2975
20170512,2967
20170515,2966
20170516,2960
20170517,2965
20170518,2969
20170519,2981
20170522,2982
20170523,2985
20170524,2988
20170525,2985
20170526,2986
20170531,2985
20170601,2982
20170602,2981
20170605,2974
20170606,2975
20170607,2979
20170608,2980
20170609,2985
20170612,2987
20170613,2989
20170614,2995
20170615,2997
20170616,3006
20170619,3006
20170620,3013
20170621,3020
20170622,3016
20170623,3022
20170626,3020
20170627,3024
20170628,3024
20170629,3024
20170630,3021
20170703,3021
20170704,3025
20170705,3030
20170706,3026
20170707,3026
20170710,3024
20170711,3028
20170712,3030
20170713,3027
20170714,3032
20170717,3032
20170718,3021
20170719,3022
20170720,3023
20170721,3032
20170724,3036
20170725,3037
20170726,3038
20170727,3047
20170728,3048
20170731,3049
20170801,3054
20170802,3066
20170803,3068
20170804,3065
20170807,3070
20170808,3074
20170809,3080
20170810,3086
20170811,3087
20170814,3091
20170815,3091
20170816,3095
20170817,3090
20170818,3096
20170821,3103
20170822,3101
20170823,3108
20170824,3107
20170825,3112
20170828,3117
20170829,3116
20170830,3114
20170831,3115
20170901,3131
20170904,3127
20170905,3134
20170906,3134
20170907,3132
20170908,3123
20170911,3123
20170912,3125
20170913,3129
20170914,3131
20170915,3135
20170918,3137
20170919,3147
20170920,3149
20170921,3158
20170922,3165
20170925,3167
20170926,3176
20170927,3174
20170928,3178
20170929,3181
20171009,3179
20171010,3182
20171011,3182
20171012,3184
20171013,3191
20171016,3192
20171017,3188
20171018,3189
20171019,3188
20171020,3191
20171023,3194
20171024,3191
20171025,3196
20171026,3196
20171027,3199
20171030,3205
20171031,3214
20171101,3219
20171102,3229
20171103,3234
20171106,3237
20171107,3240
20171108,3244
20171109,3247
20171110,3247
20171113,3243
20171114,3243
20171115,3245
20171116,3238
20171117,3245
20171120,3241
20171121,3242
20171122,3241
20171123,3240
20171124,3238
20171127,3242
20171128,3233
20171129,3236
20171130,3233
20171201,3236
20171204,3231
20171205,3237
20171206,3236
20171207,3229
20171208,3233
20171211,3228
20171212,3229
20171213,3227
20171214,3232
20171215,3239
20171218,3239
20171219,3238
20171220,3246
20171221,3242
20171222,3245
20171225,3249
20171226,3248
20171227,3248
20171228,3243
20171229,3250
20180102,3251
20180103,3259
20180104,3257
20180105,3261
20180108,3262
20180109,3264
20180110,3265
20180111,3268
20180112,3268
20180115,3273
20180116,3276
20180117,3272
20180118,3271
20180119,3277
20180122,3270
20180123,3272
20180124,3279
20180125,3273
20180126,3270
20180129,3266
20180130,3266
20180131,3262
20180201,3258
20180202,3214
20180205,3166
20180206,3160
20180207,3148
20180208,3143
20180209,3149
20180212,3165
20180213,3172
20180214,3186
20180222,3197
20180223,3206
20180226,3222
20180227,3231
20180228,3226
20180301,3223
20180302,3234
20180305,3228
20180306,3229
20180307,3233
20180308,3230
20180309,3232
20180312,3235
20180313,3231
20180314,3230
20180315,3237
20180316,3240
20180319,3243
20180320,3239
20180321,3243
20180322,3245
20180323,3250
20180326,3251
20180327,3245
20180328,3242
20180329,3242
20180330,3248
20180402,3252
20180403,3253
20180404,3256
20180409,3251
20180410,3256
20180411,3256
20180412,3264
20180413,3265
20180416,3262
20180417,3260
20180418,3255
20180419,3256
20180420,3254
20180423,3259
20180424,3260
20180425,3265
20180426,3265
20180427,3271
20180502,3267
20180503,3278
20180504,3277
20180507,3282
20180508,3280
20180509,3280
20180510,3285
20180511,3290
20180514,3295
20180515,3295
20180516,3304
20180517,3308
20180518,3308
20180521,3304
20180522,3304
20180523,3306
20180524,3302
20180525,3305
20180528,3312
20180529,3308
20180530,3304
20180531,3301
20180601,3302
20180604,3308
20180605,3311
20180606,3308
20180607,3302
20180608,3300
20180611,3306
20180612,3306
20180613,3308
20180614,3305
20180615,3300
20180619,3284
20180620,3288
20180621,3287
20180622,3291
20180625,3298
20180626,3302
20180627,3312
20180628,3317
20180629,3324
20180702,3335
20180703,3345
20180704,3345
20180705,3349
20180706,3349
20180709,3358
20180710,3362
20180711,3360
20180712,3358
20180713,3365
20180716,3374
20180717,3376
20180718,3379
20180719,3381
20180720,3385
20180723,3386
20180724,3385
20180725,3388
20180726,3389
20180727,3389
20180730,3391
20180731,3395
20180801,3399
20180802,3401
20180803,3405
20180806,3408
20180807,3413
20180808,3411
20180809,3413
20180810,3413
20180813,3413
20180814,3415
20180815,3417
20180816,3417
20180817,3421
20180820,3424
20180821,3426
20180822,3426
20180823,3424
20180824,3428
20180827,3431
20180828,3435
20180829,3435
20180830,3437
20180831,3439
20180903,3441
20180904,3442
20180905,3443
20180906,3442
20180907,3439
20180910,3438
20180911,3441
20180912,3442
20180913,3449
20180914,3450
20180917,3449
20180918,3453
20180919,3452
20180920,3454
20180921,3459
20180925,3465
20180926,3468
20180927,3469
20180928,3469
20181008,3465
20181009,3475
20181010,3480
20181011,3478
20181012,3482
20181015,3480
20181016,3485
20181017,3487
20181018,3483
20181019,3480
20181022,3475
20181023,3476
20181024,3476
20181025,3472
20181026,3474
20181029,3481
20181030,3485
20181031,3480
20181101,3482
20181102,3483
20181105,3493
20181106,3492
20181107,3496
20181108,3499
20181109,3503
20181112,3507
20181113,3509
20181114,3510
20181115,3515
20181116,3521
20181119,3521
20181120,3521
20181121,3520
20181122,3525
20181123,3527
20181126,3526
20181127,3527
20181128,3534
20181129,3534
20181130,3537
20181203,3539
20181204,3541
20181205,3541
20181206,3542
20181207,3545
20181210,3549
20181211,3545
20181212,3548
20181213,3549
20181214,3549
20181217,3548
20181218,3546
20181219,3545
20181220,3550
20181221,3549
20181224,3549
20181225,3544
20181226,3543
20181227,3543
20181228,3550
20190102,3554
20190103,3555
20190104,3555
20190107,3554
20190108,3557
20190109,3557
20190110,3559
20190111,3560
20190114,3557
20190115,3557
20190116,3559
20190117,3562
20190118,3560
20190121,3560
20190122,3561
20190123,3560
20190124,3563
20190125,3563
20190128,3565
20190129,3565
20190130,3569
20190131,3568
20190201,3569
20190211,3571
20190212,3571
20190213,3572
20190214,3573
20190215,3573
20190218,3572
20190219,3572
20190220,3567
20190221,3572
20190222,3574
20190225,3570
20190226,3570
20190227,3569
20190228,3570
20190301,3574
20190304,3574
20190305,3572
20190306,3568
20190307,3572
20190308,3575
20190311,3576
20190312,3573
20190313,3571
20190314,3573
20190315,3575
20190318,3571
20190319,3572
20190320,3574
20190321,3573
20190322,3571
20190325,3565
20190326,3566
20190327,3561
20190328,3563
20190329,3566
20190401,3570
20190402,3575
20190403,3567
20190404,3569
20190408,3576
20190409,3576
20190410,3579
20190411,3575
20190412,3580
20190415,3580
20190416,3579
20190417,3585
20190418,3589
20190419,3587
20190422,3586
20190423,3585
20190424,3587
20190425,3579
20190426,3577
20190429,3569
20190430,3553
20190506,3576
20190507,3578
20190508,3578
20190509,3584
20190510,3585
20190513,3582
20190514,3583
20190515,3584
20190516,3587
20190517,3590
20190520,3587
20190521,3591
20190522,3593
20190523,3594
20190524,3596
20190527,3599
20190528,3598
20190529,3601
20190530,3599
20190531,3600
20190603,3596
20190604,3597
20190605,3597
20190606,3600
20190610,3596
20190611,3597
20190612,3596
20190613,3596
20190614,3598
20190617,3597
20190618,3599
20190619,3600
20190620,3602
20190621,3603
20190624,3606
20190625,3606
20190626,3606
20190627,3608
20190628,3613
20190701,3611
20190702,3612
20190703,3611
20190704,3608
20190705,3613
20190708,3610
20190709,3606
20190710,3608
20190711,3606
20190712,3610
20190715,3612
20190716,3614
20190717,3613
20190718,3614
20190719,3614
20190722,3641
20190723,3641
20190724,3639
20190725,3642
20190726,3643
20190729,3645
20190730,3645
20190731,3647
20190801,3647
20190802,3649
20190805,3650
20190806,3652
20190807,3651
20190808,3651
20190809,3653
20190812,3654
20190813,3653
20190814,3651
20190815,3656
20190816,3655
20190819,3652
20190820,3652
20190821,3652
20190822,3652
20190823,3652
20190826,3654
20190827,3655
20190828,3658
20190829,3657
20190830,3661
20190902,3662
20190903,3663
20190904,3662
20190905,3664
20190906,3664
20190909,3666
20190910,3663
20190911,3663
20190912,3663
20190916,3663
20190917,3666
20190918,3665
20190919,3663
20190920,3666
20190923,3664
20190924,3663
20190925,3666
20190926,3664
20190927,3665
20190930,3671
20191008,3667
20191009,3667
20191010,3668
20191011,3670
20191014,3671
20191015,3673
20191016,3673
20191017,3672
20191018,3674
20191021,3672
20191022,3673
20191023,3675
20191024,3676
20191025,3677
20191028,3679
20191029,3682
20191030,3681
20191031,3683
20191101,3684
20191104,3686
20191105,3692
20191106,3692
20191107,3697
20191108,3700
20191111,3702
20191112,3704
20191113,3698
20191114,3702
20191115,3704
20191118,3709
20191119,3708
20191120,3708
20191121,3711
20191122,3713
20191125,3716
20191126,3716
20191127,3715
20191128,3713
20191129,3714
20191202,3712
20191203,3717
20191204,3717
20191205,3720
20191206,3720
20191209,3721
20191210,3720
20191211,3723
20191212,3725
20191213,3728
20191216,3731
20191217,3731
20191218,3731
20191219,3732
20191220,3731
20191223,3735
20191224,3738
20191225,3735
20191226,3736
20191227,3738
20191230,3740
20191231,3741
20200102,3740
20200103,3741
20200106,3743
20200107,3743
20200108,3742
20200109,3742
20200110,3740
20200113,3740
20200114,3743
20200115,3743
20200116,3744
20200117,3748
20200120,3751
20200121,3753
20200122,3757
20200123,3760
20200203,3760
20200204,3761
20200205,3764
20200206,3765
20200207,3766
20200210,3767
20200211,3769
20200212,3771
20200213,3773
20200214,3774
20200217,3775
20200218,3775
20200219,3777
20200220,3777
20200221,3780
20200224,3781
20200225,3781
20200226,3782
20200227,3782
20200228,3783
20200302,3782
20200303,3781
20200304,3778
20200305,3779
20200306,3778
20200309,3777
20200310,3778
20200311,3776
20200312,3777
20200313,3778
20200316,3777
20200317,3777
20200318,3777
20200319,3781
20200320,3783
20200323,3786
20200324,3785
20200325,3784
20200326,3787
20200327,3790
20200330,3789
20200331,3789
20200401,3791
20200402,3791
20200403,3792
20200407,3789
20200408,3789
20200409,3791
20200410,3792
20200413,3791
20200414,3792
20200415,3791
20200416,3797
20200417,3800
20200420,3797
20200421,3798
20200422,3802
20200423,3803
20200424,3802
20200427,3802
20200428,3794
20200429,3785
20200430,3771
20200506,3798
20200507,3804
20200508,3806
20200511,3807
20200512,3807
20200513,3810
20200514,3812
20200515,3813
20200518,3812
20200519,3811
20200520,3813
20200521,3814
20200522,3817
20200525,3817
20200526,3817
20200527,3811
20200528,3814
20200529,3813
20200601,3812
20200602,3817
20200603,3818
20200604,3818
20200605,3819
20200608,3823
20200609,3828
20200610,3827
20200611,3826
20200612,3827
20200615,3830
20200616,3835
20200617,3833
20200618,3836
20200619,3838
20200622,3838
20200623,3837
20200624,3836
20200629,3840
20200630,3835
20200701,3846
20200702,3848
20200703,3850
20200706,3850
20200707,3848
20200708,3854
20200709,3856
20200710,3858
20200713,3860
20200714,3864
20200715,3863
20200716,3865
20200717,3869
20200720,3869
20200721,3872
20200722,3878
20200723,3880
20200724,3882
20200727,3884
20200728,3883
20200729,3886
20200730,3889
20200731,3894
20200803,3894
20200804,3895
20200805,3898
20200806,3901
20200807,3901
20200810,3906
20200811,3905
20200812,3909
20200813,3910
20200814,3911
20200817,3915
20200818,3918
20200819,3919
20200820,3922
20200821,3923
20200824,3940
20200825,3943
20200826,3944
20200827,3944
20200828,3948
20200831,3950
20200901,3953
20200902,3957
20200903,3961
20200904,3958
20200907,3958
20200908,3962
20200909,3957
20200910,3963
20200911,3966
20200914,3963
20200915,3969
20200916,3973
20200917,3978
20200918,3985
20200921,3986
20200922,3994
20200923,3993
20200924,3997
20200925,4003
20200928,4006
20200929,4012
20200930,4015
20201009,4018
20201012,4017
20201013,4022
20201014,4020
20201015,4022
20201016,4024
20201019,4027
20201020,4028
20201021,4029
20201022,4033
20201023,4035
20201026,4036
20201027,4037
20201028,4038
20201029,4043
20201030,4044
20201102,4044
20201103,4044
20201104,4045
20201105,4049
20201106,4050
20201109,4056
20201110,4057
20201111,4059
20201112,4062
20201113,4059
20201116,4060
20201117,4062
20201118,4066
20201119,4065
20201120,4065
20201123,4066
20201124,4065
20201125,4064
20201126,4069
20201127,4069
20201130,4067
20201201,4069
20201202,4069
20201203,4072
20201204,4073
20201207,4074
20201208,4079
20201209,4079
20201210,4080
20201211,4083
20201214,4086
20201215,4089
20201216,4093
20201217,4092
20201218,4095
20201221,4097
20201222,4096
20201223,4099
20201224,4101
20201225,4104
20201228,4107
20201229,4113
20201230,4115
20201231,4117
20210104,4120
20210105,4121
20210106,4123
20210107,4128
20210108,4129
20210111,4125
20210112,4126
20210113,4128
20210114,4125
20210115,4122
20210118,4125
20210119,4129
20210120,4129
20210121,4132
20210122,4137
20210125,4136
20210126,4138
20210127,4142
20210128,4148
20210129,4150
20210201,4153
20210202,4154
20210203,4155
20210204,4156
20210205,4156
20210208,4158
20210209,4165
20210210,4173
20210218,4168
20210219,4172
20210222,4172
20210223,4172
20210224,4175
20210225,4176
20210226,4177
20210301,4178
20210302,4179
20210303,4180
20210304,4180
20210305,4181
20210308,4183
20210309,4184
20210310,4185
20210311,4185
20210312,4186
20210315,4187
20210316,4189
20210317,4190
20210318,4192
20210319,4191
20210322,4201
20210323,4203
20210324,4204
20210325,4207
20210326,4210
20210329,4214
20210330,4217
20210331,4215
20210401,4220
20210402,4220
20210406,4227
20210407,4225
20210408,4228
20210409,4232
20210412,4236
20210413,4239
20210414,4241
20210415,4240
20210416,4244
20210419,4248
20210420,4251
20210421,4259
20210422,4259
20210423,4251
20210426,4257
20210427,4246
20210428,4259
20210429,4244
20210430,4239
20210506,4266
20210507,4265
20210510,4266
20210511,4269
20210512,4275
20210513,4282
20210514,4280
20210517,4283
20210518,4279
20210519,4280
20210520,4294
20210521,4295
20210524,4293
20210525,4299
20210526,4304
20210527,4306
20210528,4309
20210531,4311
20210601,4312
20210602,4315
20210603,4318
20210604,4319
20210607,4319
20210608,4323
20210609,4324
20210610,4325
20210611,4331
20210615,4328
20210616,4329
20210617,4334
20210618,4335
20210621,4331
20210622,4339
20210623,4340
20210624,4343
20210625,4348
20210628,4352
20210629,4356
20210630,4358
20210701,4360
20210702,4362
20210705,4364
20210706,4369
20210707,4374
20210708,4378
20210709,4379
20210712,4379
20210713,4381
20210714,4379
20210715,4379
20210716,4383
20210719,4382
20210720,4385
20210721,4384
20210722,4390
20210723,4392
20210726,4396
20210727,4397
20210728,4401
20210729,4403
20210730,4406
20210802,4407
20210803,4409
20210804,4415
20210805,4419
20210806,4421
20210809,4420
20210810,4424
20210811,4424
20210812,4428
20210813,4433
20210816,4435
20210817,4438
20210818,4438
20210819,4441
20210820,4444
20210823,4444
20210824,4448
20210825,4447
20210826,4449
20210827,4450
20210830,4450
20210831,4449
20210901,4450
20210902,4448
20210903,4448
20210906,4450
20210907,4454
20210908,4456
20210909,4461
20210910,4462
20210913,4468
20210914,4472
20210915,4472
20210916,4472
20210917,4473
20210922,4470
20210923,4470
20210924,4471
20210927,4469
20210928,4473
20210929,4478
20210930,4480
20211008,4482
20211011,4483
20211012,4486
20211013,4487
20211014,4488
20211015,4490
20211018,4495
20211019,4497
20211020,4499
20211021,4503
20211022,4504
20211025,4504
20211026,4507
20211027,4514
20211028,4519
20211029,4520
20211101,4521
20211102,4524
20211103,4524
20211104,4525
20211105,4525
20211108,4526
20211109,4522
20211110,4525
20211111,4524
20211112,4529
20211115,4606
20211116,4609
20211117,4613
20211118,4619
20211119,4621
20211122,4624
20211123,4625
20211124,4625
20211125,4626
20211126,4627
20211129,4628
20211130,4629
20211201,4630
20211202,4632
20211203,4632
20211206,4637
20211207,4639
20211208,4640
20211209,4642
20211210,4645
20211213,4645
20211214,4645
20211215,4646
20211216,4648
20211217,4648
20211220,4651
20211221,4649
20211222,4653
20211223,4660
20211224,4662
20211227,4663
20211228,4666
20211229,4667
20211230,4669
20211231,4668
20220104,4669
20220105,4671
20220106,4674
20220107,4677
20220110,4677
20220111,4680
20220112,4682
20220113,4683
20220114,4683
20220117,4684
20220118,4689
20220119,4688
20220120,4689
20220121,4690
20220124,4692
20220125,4692
20220126,4693
20220127,4699
20220128,4704
20220207,4704
20220208,4703
20220209,4705
20220210,4709
20220211,4709
20220214,4710
20220215,4712
20220216,4714
20220217,4714
20220218,4717
20220221,4717
20220222,4718
20220223,4720
20220224,4721
20220225,4721
20220228,4723
20220301,4724
20220302,4723
20220303,4723
20220304,4725
20220307,4726
20220308,4724
20220309,4723
20220310,4725
20220311,4729
20220314,4734
20220315,4738
20220316,4739
20220317,4741
20220318,4743
20220321,4745
20220322,4751
20220323,4754
20220324,4753
20220325,4753
20220328,4755
20220329,4758
20220330,4759
20220331,4755
20220401,4755
20220406,4754
20220407,4755
20220408,4756
20220411,4756
20220412,4761
20220413,4765
20220414,4766
20220415,4764
20220418,4761
20220419,4767
20220420,4770
20220421,4775
20220422,4778
20220425,4779
20220426,4777
20220427,4773
20220428,4766
20220429,4766
20220505,4713
20220506,4748
20220509,4747
20220510,4750
20220511,4750
20220512,4751
20220513,4754
20220516,4753
20220517,4755
20220518,4755
20220519,4753
20220520,4758
20220523,4757
20220524,4759
20220525,4763
20220526,4769
20220527,4769
20220530,4772
20220531,4778
20220601,4779
20220602,4780
20220606,4794
20220607,4796
20220608,4800
20220609,4800
20220610,4806
20220613,4810
20220614,4809
20220615,4811
20220616,4807
20220617,4805
20220620,4808
20220621,4810
20220622,4806
20220623,4809
20220624,4808
20220627,4807
20220628,4805
20220629,4804
20220630,4805
20220701,4810
20220704,4804
20220705,4809
20220706,4814
20220707,4815
20220708,4818
20220711,4817
20220712,4817
20220713,4818
20220714,4822
20220715,4826
20220718,4829
20220719,4828
20220720,4828
20220721,4828
20220722,4831
20220725,4828
20220726,4832
20220727,4833
20220728,4834
20220729,4836
20220801,4839
20220802,4843
20220803,4844
20220804,4845
20220805,4849
20220808,4854
20220809,4855
20220810,4855
20220811,4855
20220812,4858
20220815,4856
20220816,4862
20220817,4863
20220818,4870
20220819,4873
20220822,4874
20220823,4875
20220824,4875
20220825,4879
20220826,4881
20220829,4885
20220830,4885
20220831,4891
20220901,4891
20220902,4897
20220905,4899
20220906,4898
20220907,4898
20220908,4902
20220909,4907
20220913,4907
20220914,4908
20220915,4906
20220916,4907
20220919,4912
20220920,4914
20220921,4920
20220922,4919
20220923,4922
20220926,4926
20220927,4930
20220928,4934
20220929,4935
20220930,4936
20221010,4940
20221011,4941
20221012,4943
20221013,4945
20221014,4948
20221017,4945
20221018,4948
20221019,4954
20221020,4954
20221021,4955
20221024,4955
20221025,4956
20221026,4958
20221027,4960
20221028,4964
20221031,4966
20221101,4969
20221102,4968
20221103,4969
20221104,4971
20221107,4974
20221108,4973
20221109,4975
20221110,4979
20221111,4982
20221114,4981
20221115,4981
20221116,4984
20221117,4984
20221118,4988
20221121,4990
20221122,4994
20221123,4995
20221124,4998
20221125,5000
20221128,5002
20221129,5005
20221130,5006
20221201,5008
20221202,5009
20221205,5007
20221206,5008
20221207,5010
20221208,5014
20221209,5016
20221212,5022
20221213,5023
20221214,5024
20221215,5028
20221216,5033
20221219,5029
20221220,5031
20221221,5029
20221222,5039
20221223,5044
20221226,5045
20221227,5050
20221228,5051
20221229,5056
20221230,5060
20230103,5061
20230104,5063
20230105,5063
20230106,5063
20230109,5060
20230110,5064
20230111,5065
20230112,5062
20230113,5063
20230116,5064
20230117,5062
20230118,5064
20230119,5065
20230120,5066
20230130,5066
20230131,5065
20230201,5067
20230202,5070
20230203,5067
20230206,5069
20230207,5071
20230208,5071
20230209,5075
20230210,5076
20230213,5077
20230214,5077
20230215,5078
20230216,5083
20230217,5085
20230220,5088
20230221,5089
20230222,5091
20230223,5091
20230224,5090
20230227,5090
20230228,5092
20230301,5094
20230302,5096
20230303,5097
20230306,5098
20230307,5099
20230308,5100
20230309,5101
20230310,5103
20230313,5108
20230314,5110
20230315,5113
20230316,5113
20230317,5114
20230320,5114
20230321,5117
20230322,5116
20230323,5119
20230324,5120
20230327,5122
20230328,5123
20230329,5126
20230330,5126
20230331,5126
20230403,5128
20230404,5133
20230406,5133
20230407,5132
20230410,5142
20230411,5143
20230412,5142
20230413,5144
20230414,5142
20230417,5144
20230418,5151
20230419,5151
20230420,5154
20230421,5153
20230424,5154
20230425,5155
20230426,5147
20230427,5143
20230428,5130
20230504,5094
20230505,5134
20230508,5135
20230509,5133
20230510,5135
20230511,5138
20230512,5141
20230515,5142
20230516,5147
20230517,5150
20230518,5153
20230519,5156
20230522,5157
20230523,5159
20230524,5161
20230525,5162
20230526,5162
20230529,5158
20230530,5160
20230531,5163
20230601,5165
20230602,5167
20230605,5167
20230606,5168
20230607,5168
20230608,5170
20230609,5174
20230612,5176
20230613,5176
20230614,5174
20230615,5177
20230616,5175
20230619,5181
20230620,5183
20230621,5188
20230626,5188
20230627,5191
20230628,5197
20230629,5199
20230630,5204
20230703,5205
20230704,5206
20230705,5207
20230706,5205
20230707,5208
20230710,5209
20230711,5208
20230712,5211
20230713,5210
20230714,5211
20230717,5214
20230718,5214
20230719,5219
20230720,5222
20230721,5222
20230724,5223
20230725,5226
20230726,5230
20230727,5230
20230728,5232
20230731,5232
20230801,5233
20230802,5232
20230803,5235
20230804,5236
20230807,5237
20230808,5239
20230809,5243
20230810,5246
20230811,5247
20230814,5246
20230815,5248
20230816,5251
20230817,5253
20230818,5256
20230821,5256
20230822,5257
20230823,5261
20230824,5261
20230825,5262
20230828,5263
20230829,5262
20230830,5264
20230831,5264
20230901,5265
20230904,5264
20230905,5267
20230906,5268
20230907,5269
20230908,5270
20230911,5271
20230912,5272
20230913,5272
20230914,5273
20230915,5274
20230918,5275
20230919,5275
20230920,5277
20230921,5278
20230922,5279
20230925,5280
20230926,5281
20230927,5281
20230928,5281
20231009,5281
20231010,5284
20231011,5283
20231012,5284
20231013,5285
20231016,5285
20231017,5287
20231018,5286
20231019,5289
20231020,5290
20231023,5291
20231024,5290
20231025,5292
20231026,5292
20231027,5293
20231030,5293
20231031,5296
20231101,5299
20231102,5299
20231103,5301
20231106,5295
20231107,5298
20231108,5301
20231109,5300
20231110,5301
20231113,5303
20231114,5303
20231115,5302
20231116,5303
20231117,5304
20231120,5306
20231121,5308
20231122,5307
20231123,5309
20231124,5309
20231127,5311
20231128,5309
20231129,5311
20231130,5311
20231201,5314
20231204,5312
20231205,5314
20231206,5315
20231207,5313
20231208,5316
20231211,5317
20231212,5318
20231213,5320
20231214,5322
20231215,5322
20231218,5322
20231219,5320
20231220,5323
20231221,5324
20231222,5324
20231225,5324
20231226,5326
20231227,5327
20231228,5325
20231229,5328
20240102,5328
20240103,5329
20240104,5329
20240105,5331
20240108,5330
20240109,5331
20240110,5333
20240111,5335
20240112,5332
20240115,5333
20240116,5335
20240117,5335
20240118,5338
20240119,5338
20240122,5338
20240123,5338
20240124,5339
20240125,5340
20240126,5341
20240129,5342
20240130,5342
20240131,5343
20240201,5343
20240202,5344
20240205,5343
20240206,5344
20240207,5345
20240208,5347
20240219,5347
20240220,5347
20240221,5347
20240222,5347
20240223,5346
20240226,5345
20240227,5346
20240228,5346
20240229,5346
20240301,5347
20240304,5347
20240305,5347
20240306,5345
20240307,5345
20240308,5346
20240311,5345
20240312,5347
20240313,5349
20240314,5349
20240315,5348
20240318,5347
20240319,5349
20240320,5350
20240321,5350
20240322,5350
20240325,5351
20240326,5352
20240327,5354
20240328,5355
20240329,5355
20240401,5357
20240402,5358
20240403,5357
20240408,5360
20240409,5361
20240410,5361
20240411,5362
20240412,5362
20240415,5362
20240416,5362
20240417,5361
20240418,5360
20240419,5358
20240422,5357
20240423,5356
20240424,5357
20240425,5354
20240426,5345
20240429,5336
20240430,5300
20240506,5341
20240507,5341
20240508,5339
20240509,5340
20240510,5340
20240513,5339
20240514,5342
20240515,5343
20240516,5342
20240517,5342
20240520,5338
20240521,5341
20240522,5342
20240523,5342
20240524,5342
20240527,5340
20240528,5340
20240529,5340
20240530,5341
20240531,5340
20240603,5340
20240604,5339
20240605,5344
20240606,5346
20240607,5343
20240611,5343
20240612,5347
20240613,5348
20240614,5349
20240617,5348
20240618,5346
20240619,5345
20240620,5344
20240621,5344
20240624,5342
20240625,5337
20240626,5344
20240627,5338
20240628,5337
20240701,5335
20240702,5335
20240703,5334
20240704,5335
20240705,5334
20240708,5333
20240709,5339
20240710,5341
20240711,5341
20240712,5341
20240715,5342
20240716,5342
20240717,5339
20240718,5336
20240719,5335
20240722,5334
20240723,5334
20240724,5334
20240725,5332
20240726,5334
20240729,5332
20240730,5333
20240731,5333
20240801,5333
20240802,5335
20240805,5333
20240806,5334
20240807,5335
20240808,5336
20240809,5336
20240812,5337
20240813,5337
20240814,5338
20240815,5338
20240816,5338
20240819,5337
20240820,5338
20240821,5339
20240822,5339
20240823,5337
20240826,5339
20240827,5338
20240828,5338
20240829,5338
20240830,5338
20240902,5336
20240903,5337
20240904,5337
20240905,5337
20240906,5337
20240909,5335
20240910,5335
20240911,5339
20240912,5339
20240913,5340
20240918,5336
20240919,5341
20240920,5341
20240923,5342
20240924,5343
20240925,5346
20240926,5347
20240927,5347
20240930,5344
20241008,5340
20241009,5340
20241010,5342
20241011,5343
20241014,5344
20241015,5345
20241016,5348
20241017,5351
20241018,5350
20241021,5350
20241022,5349
20241023,5346
20241024,5348
20241025,5348
20241028,5345
20241029,5347
20241030,5345
20241031,5348
20241101,5348
20241104,5349
20241105,5352
